Time(in Hours),Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118
5.5,26.757303574670065,26.734312315670472,26.690463066477616,26.487230162155083,26.464842635142787,26.63569695070885,26.660392066034746,26.47823432346284,26.316121042811798,26.14641038302415,26.653493880502786,26.672065898066194,26.769347950795996,26.747019164227286,26.813054011342807,26.729964727385486,26.62066474425223,26.774934369708387,26.815373441812444,26.806983017616968,26.759353956475557,26.673229248042286,26.489101252760815,26.57803023877575,26.154736898884266,26.19924446039862,26.750061224352553,26.813455970140854,26.847774995783755,26.570872734271006,26.831906250258967,26.784805870222876,26.840670381148065,26.75556059751748,26.780922599365894,26.784554914138475,26.708387105036604,26.646572669039028,26.997941453190293,27.112829398734394,27.179175894742816,27.103085712634062,26.891655391122786,26.883656762515862,26.842837457941563,26.642583425573584,26.515959683230818,26.52717889091522,26.4542377946194,26.62258530241807,26.854313236435566,26.94146115781175,26.951347800529934,26.85475469269829,26.865160383577635,26.861590179618826,26.787788027146675,26.881221273791155,26.548029978320802,26.4119555958472,26.366800806176858,26.407722977112243,26.464237451519388,26.377699032363598,26.243672053625545,26.186403885820365,26.332208402336942,26.22949919703834,26.152529215641053,26.731634866137526,26.731490809631158,26.70012219183989,26.73743191875061,26.911991347215075,26.86000203358651,27.051547889244812,26.47658666353316,26.499960580009628,26.464469959014394,26.24152895590443,26.23159889262994,26.380628101480198,26.289849597118685,26.133078837150997,26.020819590741525,26.118541809858606,26.10224730474462,25.929722674751638,25.736410309933227,26.10460326845064,26.079027323665837,25.99784056302854,26.173407957944086,26.296757458513056,26.378688851654225,26.367951499044874,26.333090857065194,26.335121006469517,26.34913246692937,26.280226066267083,26.20405559143653,26.0707884201055,26.522673477901424,26.74093630231765,26.822721071574957,26.86293583710973,27.059183219694194,26.8535270401133,26.862631958166002,26.86120059863533,26.730238299737895,27.089514482575417,26.649773384799563,26.812213902889777,26.81371937254534,26.24004837872365,26.773863736693052,27.11410100087248
5.75,26.998378484977057,26.972006635538186,26.924326687508888,26.710512643727995,26.687127497686898,26.865688331319586,26.89140119907618,26.70072945414694,26.53202958790983,26.355486103148934,26.88533806074949,26.903684550970162,27.005248949377442,26.98163946592113,27.05037898356472,26.963066545873158,26.84826300410868,27.00979215283509,27.053840979661267,27.04445583193087,26.992611311880964,26.90200344430551,26.709158474619485,26.799951193263873,26.362163791678025,26.408592052315516,26.98236066135009,27.051213161207265,27.087145900818108,26.79580307379523,27.069294790998825,27.018488659638457,27.076669944960475,26.98425809272667,27.010104933959855,27.013911416836166,26.93521713845948,26.871805339755714,27.23427269250461,27.355286844088184,27.425168943992876,27.348170758665155,27.12542171587666,27.116973611109493,27.075594346699635,26.871842188239107,26.739007001919745,26.74738448014409,26.67216304944234,26.848314831018524,27.09194617622812,27.18270553572302,27.19355304485652,27.09465956880267,27.107739045661738,27.102811620201233,27.022235159937406,27.12122755323466,26.770058333297996,26.62721477267254,26.580135378086982,26.621830703682594,26.68224639341223,26.591603721659812,26.45137781203005,26.391728435308522,26.543017699642586,26.435979759240112,26.355402821868275,26.956112893810904,26.95658703256384,26.924935868279626,26.963188327731473,27.142653859397523,27.08380417085388,27.2783344134783,26.692890683290656,26.717431433854475,26.680448234267963,26.448956477501756,26.438434302287888,26.603245890160178,26.510279017623883,26.34176909176594,26.22408823796039,26.325683467629137,26.308710816134212,26.12785311196413,25.926206428467445,26.307256140822005,26.283717707246865,26.20086755950011,26.382827774415176,26.51195593583438,26.59718647774106,26.58602188143284,26.546925516891083,26.547659785622123,26.56476854338008,26.49585806113771,26.417814767972388,26.277350272258083,26.749070457158314,26.97583503886048,27.061100721128685,27.10203037176578,27.304001428378214,27.095804480680087,27.106373043019403,27.105912670008962,26.96915636000045,27.342384077430086,26.87846780663387,27.046990807836117,27.04853081510241,26.446795227896168,27.008621839624574,27.33974275163392
6.0,27.294126125610422,27.26834631366401,27.2188476700964,26.995340692962987,26.970540558545462,27.15903748314237,27.18589070415771,26.984287496796988,26.80727531611042,26.622116172840297,27.178864400206244,27.19793692864157,27.30649110639659,27.278196123496183,27.34982923644204,27.260477541790817,27.136423314197263,27.303041898478472,27.350519917445308,27.341442739007984,27.2876019774278,27.192012320574904,26.98767617662915,27.084521547786803,26.62377152042734,26.672999975873086,27.26785951993723,27.340892669565605,27.381586728423017,27.081967202658856,27.364315177481636,27.307672146759295,27.379468679192232,27.28230986868979,27.30958479048572,27.313265126833873,27.230505123217746,27.163057488657987,27.549280356001773,27.677180993096066,27.748764544292047,27.669195718365422,27.430028957785783,27.416161031789947,27.368664517340946,27.155911917217132,27.020062959034114,27.029965607850485,26.95109118645574,27.13173432741679,27.387796690084222,27.482985945394102,27.491173028978064,27.381757355088663,27.39483356045597,27.39065956781515,27.31044295752059,27.415581609369433,27.04492532102322,26.902429195251724,26.852690767461198,26.898959949005427,26.955898698215602,26.86383859322129,26.720185801839403,26.658218454400796,26.817854673478266,26.70562395006976,26.62128119467117,27.25188538514551,27.25155450665471,27.215443104978384,27.258232645655163,27.447045985652288,27.385270938542636,27.5905952117649,26.974967883564183,27.001831952707274,26.963627947107824,26.72032215151991,26.708664120304775,26.875755059119356,26.777639120286565,26.59677440862848,26.47004265968805,26.57366323978567,26.555862235533464,26.367458653299778,26.152454946189696,26.5406616834217,26.521291320574036,26.44424583202155,26.64025747875996,26.779171596142998,26.86846836986516,26.859494413822354,26.821160514755544,26.824806652263756,26.835239526992513,26.764609940676568,26.678131208688015,26.526730390759354,27.03562528132531,27.27463301633392,27.36735880723821,27.41207723670014,27.631385551699427,27.404460680394,27.415936243306408,27.4174813509344,27.273143803102233,27.672918845225002,27.16695926718674,27.337470204770806,27.339021685503695,26.71731898332683,27.304134231206817,27.65102588169215
6.25,27.492669660965806,27.463202228930637,27.414375745308153,27.179193058933524,27.15378796524028,27.349282671252354,27.37689593015716,27.16790976308921,26.98535021813801,26.79444655185219,27.36866701254936,27.389854758891733,27.4993246655633,27.47322471009832,27.547288105985395,27.45247148409149,27.325253339798547,27.499665000089703,27.54837799400334,27.537822197486392,27.482265684736795,27.38218834339464,27.169902310712718,27.267410437842305,26.795203187815588,26.846084983736915,27.462996862979004,27.53751571009023,27.577348799521324,27.268344029551603,27.559277327648445,27.502766449359477,27.576314957337754,27.472078249760933,27.50036409990616,27.504337761735666,27.41895577624117,27.349894112257285,27.750603046274044,27.881753701959788,27.957129932058905,27.876338783712832,27.62461168756475,27.614504164731002,27.56696048487663,27.34521829348021,27.201270172568762,27.214182147326525,27.130853610228083,27.318904922232765,27.581778214301877,27.678984727034152,27.68873570019393,27.578649632018237,27.59222874749487,27.58730668060653,27.50517002139756,27.611076098887082,27.229188267406474,27.08017056473607,27.028644604424013,27.07513690169536,27.136394197437216,27.040421182985398,26.890793511018387,26.827307681385253,26.990834982991093,26.873944586953154,26.78676946706147,27.434103835965644,27.434595696242045,27.40084470395433,27.441619499865784,27.632963673746193,27.570933425791786,27.7786906395792,27.150158532870265,27.17782893909685,27.137642834638296,26.88714388306131,26.876034368946854,27.05068674886242,26.94995286263677,26.763938179375018,26.63195654505928,26.74004369860518,26.72167686483455,26.524939650764132,26.305085127108672,26.713320149976024,26.68998628708802,26.604434190811606,26.806371515863546,26.948242812207933,27.041409373409216,27.032325946174595,26.99140606243212,26.992476381315818,27.006023853829824,26.930614579124317,26.84241722013842,26.68861988989797,27.20561270483901,27.451719345779473,27.545650339807338,27.590179811853012,27.813005139384973,27.582045551573657,27.593050109877037,27.591833049173232,27.443310535724823,27.850714201041022,27.356936404315107,27.533575407759223,27.535145762874787,26.885785952196738,27.50206912933162,27.84167278492123
6.5,27.608652475786602,27.579925815198166,27.528767043503,27.290524404849705,27.264274942343928,27.46229177659024,27.490687377715904,27.278453334592854,27.09252683553195,26.898138510594173,27.484407274534036,27.50460028295333,27.619270745046407,27.588810437969297,27.662520319455247,27.56761430287855,27.437815453086905,27.615037231946395,27.6643946123271,27.65536391195191,27.598738706487605,27.49719116153416,27.28015184445144,27.37901790599916,26.89817806389227,26.949970309400506,27.57974673510415,27.65700969507213,27.699470846045678,27.380005511539707,27.68090088878371,27.620311535309288,27.691238650321043,27.586619380671074,27.615402076795576,27.619444502624848,27.532688587884227,27.46262626823237,27.871866655314804,28.00708840473286,28.08267624677101,27.997210108655423,27.742057704494627,27.73299477879705,27.685097218104243,27.459971016319564,27.314904919931966,27.326564404031263,27.242297677901984,27.433708017536983,27.70101608164919,27.79978256852502,27.810184346642142,27.698704457175403,27.71244497402158,27.707874611237493,27.62348859988099,27.732165627501967,27.340020244733868,27.18744386567614,27.13540998372832,27.18282178629212,27.245466738959294,27.147665473690278,26.99576735411696,26.93151102997079,27.098949208847802,26.978674296561717,26.889820363674193,27.548699774167943,27.549168821966845,27.514803658596417,27.556288504782252,27.7540798267217,27.688657137687418,27.903013869385827,27.25989383337151,27.28734901588887,27.246516174866997,26.992497405770347,26.98103991118489,27.16182119925254,27.060983802577933,26.871534577650515,26.73760342956309,26.847539055572085,26.828804269306293,26.627710114777557,26.40395115805337,26.81964226506173,26.796474103719998,26.71047553450977,26.915527971712923,27.05991826168345,27.15345503109583,27.14259610075489,27.09965298269589,27.10185549018701,27.11800656062353,27.043152674744878,26.954347398496335,26.79664221173375,27.32740557841404,27.57632619637011,27.672229687255314,27.716520473514183,27.94344097966431,27.714150404117714,27.727309597155838,27.731352194656147,27.579335248350745,28.00305234893379,27.470285615685807,27.65132082936278,27.65290796404216,26.990687387116335,27.618780884408753,27.963281490733575
6.75,27.851174106190737,27.82316598277667,27.768780873753887,27.519068305595994,27.491955324058527,27.696580024277836,27.727398823342593,27.50668396332816,27.313861286125597,27.112339866736956,27.722821598131034,27.744008743402947,27.85874402096273,27.82935204362354,27.902020148178934,27.809532676790198,27.67245949007581,27.86013963389304,27.907853344704666,27.901244375919717,27.8425247029614,27.736151899793104,27.510873476478956,27.612652551716675,27.113940556775077,27.167321890958938,27.830369791030044,27.9083484391412,27.95035537046564,27.61201959077268,27.928630208412354,27.867459152131104,27.92922667172538,27.825473955433477,27.855917623312834,27.86057227915606,27.768279594003246,27.695600785753232,28.11258475512569,28.24660246020951,28.322597721156544,28.230362826548394,27.99565198130827,27.995501130435418,27.944997961455265,27.700013073748682,27.545341431430185,27.555947972557203,27.465787269157225,27.666329804686235,27.944904436678197,28.049567076625117,28.063326249223046,27.95060125609523,27.96267954455237,27.95917890972149,27.868851969794083,27.979431300255992,27.564270477355084,27.403728519908412,27.3509973244487,27.399360944518495,27.46606538476757,27.364511893965734,27.208618994389635,27.142232988260822,27.312653501674166,27.190972031283444,27.098873519953052,27.78751974574494,27.788542477656073,27.756093180746547,27.795830978358307,28.001458033343894,27.929115348751775,28.141347888791987,27.480971376289485,27.50836629141775,27.467140196998614,27.205613347323897,27.193694219090506,27.387734308701067,27.288344802176194,27.099855595881237,26.96372832544081,27.07635163631439,27.056820861329182,26.85431432078311,26.62371894533836,27.07626506973073,27.042438098733182,26.938986819414854,27.143971466057618,27.286154673739997,27.379984754046692,27.366010815943124,27.31945232931243,27.3218036558945,27.34793415706297,27.26753428667939,27.184545977412085,27.026028967571015,27.558108215577303,27.815043844324485,27.913864658858436,27.961714816994313,28.19452523296913,27.95694759923648,27.97021479484295,27.9737835444834,27.815752628536373,28.247919218893184,27.70676088432299,27.901725875915673,27.903851983953867,27.20330945606638,27.869599138827148,28.2066728676544
7.0,28.0178855184527,27.985203740539628,27.930973738526994,27.66804853685455,27.639889842332863,27.849790767324347,27.88163765298178,27.65400424340645,27.456543551532736,27.250228791543265,27.878860188279585,27.90042750151815,28.0186154610303,27.98623058433728,28.05666670721877,27.962530040740585,27.820436757298843,28.013231130365007,28.063648049763373,28.058188668535823,27.997828933091622,27.88702549668557,27.652376260331213,27.754120223606083,27.246962556728025,27.30187141909123,27.979856271624207,28.062737185218904,28.10696720630655,27.758287335452422,28.084385446937077,28.01801913790455,28.08093077949417,27.970398197171267,28.001229690672844,28.00596868725863,27.91299801248571,27.839870072798917,28.270931897492034,28.408717094439567,28.485895249591024,28.390201151110592,28.141427627790453,28.144667156834284,28.094842442146387,27.849022185421404,27.689382600198343,27.701108132471294,27.606838862854875,27.812782730779496,28.09521164217632,28.20007976029343,28.215639655590845,28.10363310340381,28.117673488901715,28.11324656014062,28.021791417067725,28.13256555207251,27.70347741126363,27.5381170922211,27.484354918598275,27.533022125532128,27.60280343078783,27.498610898571105,27.339301772088483,27.27248760659099,27.446654678217104,27.319818288284473,27.225301463780948,27.92897431001899,27.930604584898973,27.89868785625574,27.938384498120218,28.154049832278165,28.079089716164006,28.29735386522659,27.61658337311082,27.643516658466268,27.6000697611869,27.333680663226602,27.322071442874744,27.529555583502894,27.430591942521293,27.233177695375666,27.090016183323282,27.2049515590645,27.184991670847452,26.973157069895905,26.738841542096722,27.19982006724644,27.167878542529085,27.06382646041748,27.274985602114644,27.420382460230442,27.51627194744491,27.502145247499065,27.45134876212601,27.45181065876523,27.48084100057302,27.4003908802943,27.316521348571232,27.153566211520484,27.69853011921475,27.957446881147245,28.057290265561072,28.10242242305005,28.337185281767255,28.106941447120253,28.122788674581845,28.131074803104543,27.969146745129347,28.41700477603449,27.85526262002309,28.051814062112513,28.053780288272204,27.332181907917885,28.028125086460637,28.36266020227794
7.25,28.208918579248255,28.176995056553746,28.120530091607534,27.84424434553569,27.815389777340574,28.033172951220344,28.066645405039704,27.829000590921254,27.62620418223006,27.41437764266727,28.065152877349618,28.087711570552436,28.20335872743251,28.172475800040093,28.240711942415373,28.14786241514025,27.996919498430724,28.19713986000724,28.24812750962236,28.24566888461504,28.183010210869526,28.065849757438528,27.821589903564345,27.925814936555703,27.40586219289386,27.462550827567874,28.15896955465384,28.243431425755766,28.289015956042686,27.932656142637754,28.26367347054194,28.1949552396482,28.263192567685124,28.147058683341726,28.179072623354227,28.184112575088587,28.087683160998168,28.01255989568892,28.45187870880519,28.586876437555798,28.664094380580167,28.56977171620539,28.329799823613982,28.344147278550572,28.28732685670109,28.025676950835667,27.85894637293892,27.869842632162268,27.768850395260014,27.97996296353797,28.270958977573777,28.37859941872217,28.396372856501173,28.282772653966603,28.29571121931995,28.292690396429315,28.199093599031272,28.309586858592215,27.858806009038293,27.692709770922516,27.637672773613396,27.687703328059673,27.757393616965878,27.652277851269513,27.491965775635684,27.423745523079155,27.59881525827088,27.4724200796761,27.37582013633625,28.104403960078802,28.10626800204423,28.075063175211373,28.11413807199935,28.343643122386734,28.26178469072223,28.474356308957937,27.77648252030079,27.80406153258214,27.759211996489718,27.48650915942285,27.474769090857826,27.692357562051846,27.595726795470505,27.394191287383748,27.2450416538534,27.358746495386598,27.338265131591548,27.1261511406818,26.887807256499784,27.370002061876303,27.33347366124344,27.2218579883385,27.43456901030178,27.578063921366184,27.67437872269673,27.661416187369987,27.607988179727634,27.607799165713672,27.640276174075872,27.55573479518117,27.47772858083231,27.313130197293773,27.856750804366108,28.120115957100367,28.222865699223522,28.269284445092467,28.50971997882532,28.273200857083612,28.289124205747207,28.297256903594953,28.13118796431542,28.579914222200063,28.03176263954137,28.230701423849027,28.23288816497126,27.48508487761715,28.221828823361037,28.54817376653216
7.5,28.557564450758463,28.525364422122816,28.466003293433527,28.170589408361117,28.140006644052,28.368858166186737,28.405076928882227,28.153418923519745,27.94070879508738,27.718650825880264,28.40618773495784,28.429669029505785,28.549143983341402,28.515758730783965,28.58093407486276,28.489186853229768,28.326298037743395,28.53714171717211,28.589880790314886,28.59171421461433,28.526463576832942,28.401203362653945,28.141161165493823,28.24955955658039,27.704252855990486,27.76398686167187,28.497165077991827,28.586385422613624,28.635946066712613,28.258887136703578,28.608120045873534,28.533802279441566,28.602591899191626,28.481908775630917,28.515676731486856,28.521079172602384,28.419624392921065,28.340327645793028,28.803877542321935,28.941826457888066,29.020702636001825,28.91770446728366,28.67592655851934,28.695453256982255,28.63406650167162,28.3552280810642,28.180052181448804,28.191465160276945,28.082116417400595,28.305149844366333,28.6094364591027,28.722425761406797,28.742736809329568,28.625369161797753,28.63807537948929,28.636188656281398,28.539094168969182,28.65176694859257,28.171658411867217,27.996391915110948,27.93924229296478,27.991405895070603,28.065354842349034,27.955116275062593,27.788273093865904,27.71706264362933,27.899542717425216,27.767467431171553,27.666027199916744,28.43640777235235,28.43841756864915,28.406579958849225,28.44655241742766,28.69582869542775,28.60579576470402,28.823598554039965,28.08665289389289,28.114403659211018,28.067089750214212,27.78196034734271,27.76987788462639,28.005073296600912,27.90952557364229,27.69867272757849,27.539601043427552,27.657747401655776,27.636223458805,27.413438089161886,27.164054539285875,27.67494454714073,27.634915959082228,27.516200498874447,27.737628432813757,27.88432314141856,27.983836633941568,27.969263346885203,27.910974553154496,27.91009403564532,27.947830184059335,27.859435032585772,27.783398881241606,27.61188563913142,28.17533329297799,28.44903306525074,28.556389963339743,28.604107255600738,28.854826228414645,28.612768954934765,28.63085781795209,28.64360066919614,28.46863963452073,28.94091037790759,28.362719139759893,28.571200686803735,28.57354120769262,27.780638551856914,28.57195828294455,28.902518848345903
7.75,28.728496947771447,28.685955667030964,28.629046894858238,28.31389528265236,28.282525399539594,28.518352184669478,28.555640455562816,28.295069722615214,28.077837484042515,27.851117261480237,28.556664889068607,28.58237027195471,28.70163624999168,28.66829657362527,28.73229618049403,28.63796623345013,28.468278928361805,28.686959859421858,28.743514359036908,28.74370831130399,28.67585079058244,28.54442309865643,28.27351592691459,28.380474638008344,27.82957704151424,27.891041268978935,28.639620359384296,28.73412688661294,28.782906227356747,28.398372588179054,28.75371854980764,28.675113520200945,28.74915348959963,28.617560606558495,28.651304605428678,28.65699006874516,28.554819892806098,28.474884595846078,28.94987055122772,29.088765408545623,29.16822600520111,29.065422751419533,28.812231394684304,28.834096887478395,28.77439331224386,28.494997170702618,28.30890053873774,28.32293817410126,28.207404880118425,28.435246829754234,28.7448365964091,28.857868468720962,28.8792184855923,28.764190601123623,28.780140215499404,28.77573289432587,28.677257116720817,28.789482752101723,28.290654659163145,28.112633504897662,28.05431204001318,28.105876056111665,28.182886687285023,28.070935760526428,27.902274389136053,27.830714256202803,28.014474988689436,27.87911595995399,27.775783877624075,28.56371503055521,28.567158666624003,28.537750835193513,28.57622681040732,28.83000172428113,28.73877046474515,28.958704143491524,28.20462396034931,28.232474027913273,28.18276585355276,27.89187728059522,27.880692243326394,28.13285726834315,28.035700126904725,27.81793757464946,27.652341836849168,27.770277009941587,27.748374937310682,27.520970822177272,27.268974520060667,27.792731382483858,27.752894290745033,27.62785332430302,27.853693159629316,28.00153322875543,28.10248220825287,28.089278260185402,28.025845508298485,28.02038838413562,28.063886769725936,27.97442315818142,27.898463629855456,27.72508063930054,28.29267305083214,28.567340040487807,28.67542931867458,28.72091994872881,28.96865744674249,28.736053429058533,28.755748918633074,28.76871898994313,28.59055921870173,29.07089011613713,28.504652379240124,28.713232264906978,28.715568504715613,27.89209571910551,28.728219489762342,29.04083018589773
8.0,28.8935619685521,28.860440644116323,28.797764903648172,28.478108627716892,28.445682186745362,28.687563098739524,28.726753231036355,28.458012036853905,28.23573974658699,28.00382567665375,28.73136755848354,28.755920996165354,28.87676242093503,28.841505392332646,28.900619001217354,28.811066738526293,28.63307058851387,28.855860114200585,28.9108138758571,28.918358601165327,28.849750063370603,28.714299202150123,28.435943137357807,28.546515587461016,27.979668125611866,28.04248879835236,28.81157718594362,28.906446130333165,28.96032920481922,28.561969262245455,28.928799080609632,28.84748155586915,28.917828880396268,28.786094168893886,28.820698840307852,28.82668428685126,28.721793768941197,28.6394756326747,29.126258457147383,29.265216553263514,29.345325117152342,29.236724416802648,28.985432934261688,29.006630928101924,28.945626290583863,28.653958474535635,28.471429350568812,28.48286453697142,28.363953309498758,28.598810882225767,28.91511117348366,29.031413196117022,29.05385292608513,28.93778786905783,28.950528439438422,28.949977669881463,28.849589397628094,28.96205558802076,28.447984988689896,28.26414843465094,28.2050267470928,28.25707014231688,28.337434269645236,28.22258685867778,28.050763321411683,27.977524585922147,28.16428608867337,28.027148547172793,27.92216752461702,28.737582348342002,28.740225513537183,28.70973880801065,28.748716836768445,29.02252519780275,28.921551662653528,29.13974151589429,28.360384250125925,28.388052887435837,28.337207367016227,28.0392692964705,28.028455543083492,28.284264059348303,28.190728407189034,27.974497217966555,27.80631332494716,27.926929302396,27.90445478733597,27.674117017750692,27.41733288836429,27.958924363291803,27.914263561479633,27.786056641220817,28.01235628007043,28.1578714915005,28.258904056407022,28.242470914811694,28.17704450480188,28.17143719889663,28.220281284811772,28.128544892495874,28.060634259476593,27.88498759979156,28.45579222155681,28.73541435061275,28.845759054778497,28.892147870295112,29.14289230955386,28.910751948426206,28.932023877256576,28.951692952668,28.768647568034556,29.259674467878664,28.670623333292816,28.88659314987394,28.889058927477144,28.040279257470253,28.9072501032214,29.227646639045364
8.25,29.17952124948774,29.139548884114305,29.076302336523863,28.732693853631677,28.6990033426804,28.94794223506135,28.990052083649847,28.71071324894482,28.48042935355222,28.24026606892109,28.99904437443381,29.02452747209493,29.145032873307617,29.109196726265658,29.162528948614618,29.075569101669117,28.88821909083576,29.1216886784046,29.178676551742793,29.18982153154069,29.11809046222408,28.974145269216923,28.68116138402307,28.794784518462492,28.208433233597734,28.273900577237598,29.072765844516884,29.173898299254805,29.229356934384764,28.8144292305721,29.194196076313595,29.107165640593163,29.17594978576144,29.04241438895557,29.079639826963735,29.08577699210671,28.97634487056409,28.891614027794308,29.391114548925035,29.527672640950215,29.607063396486186,29.490211064515428,29.249762116765783,29.28126073732635,29.220182799335753,28.918961604242668,28.725391300572422,28.736120144912135,28.607993095311013,28.854230538345035,29.180873686742462,29.301790420545505,29.33244785826763,29.214968617218016,29.229688570321866,29.228301843901637,29.122311388073577,29.23381600987251,28.691084025239224,28.499075961418338,28.43905602678124,28.49374669558751,28.576623973524583,28.457798482769505,28.281525218031426,28.206193321285085,28.397631506448164,28.257807018591535,28.14877388957685,28.992729789274755,28.996109218137548,28.96525158554367,29.005394730899813,29.2999082381388,29.191304985389948,29.409617815339157,28.601074617958915,28.627325213773624,28.57461166087835,28.271148166877836,28.259510669877045,28.534630046798892,28.441163989023906,28.21635095632423,28.039037891860488,28.16115589423071,28.13785720716602,27.900127054085875,27.638294514475657,28.208225021150383,28.160723344681777,28.02251551615771,28.25415782686796,28.39999923268114,28.50231718638822,28.484751299067284,28.414306051294908,28.41162303199977,28.464643903316304,28.369470307458514,28.305720932265885,28.124959006380124,28.704807015324747,28.990600774764307,29.10388008103838,29.1502879772989,29.414943126496055,29.17488005113087,29.198321920603448,29.220305493735342,29.030146372273293,29.53397089817868,28.92652547255555,29.14700898544471,29.149608347628195,28.271589513198695,29.183847262278423,29.504843151862396
8.5,29.380975914650104,29.338579712412628,29.277220394980244,28.911464137950723,28.87660053194965,29.13309000908802,29.177714696885634,28.88676051906257,28.650748681379337,28.404693355510744,29.18962382158173,29.216904034110744,29.334693128351475,29.299410887171465,29.341289915605163,29.261458388211324,29.06130057367679,29.29819507254979,29.357755634502077,29.37632955584446,29.305257135252553,29.153970048829432,28.848443286768855,28.965200497474555,28.363179753797407,28.4305979905913,29.243214254164005,29.348453361445685,29.40835092289094,28.9865008284231,29.371740463594797,29.2811334263993,29.351693002354875,29.213594739437966,29.251293172790852,29.25739120131458,29.14732676821797,29.06176724077558,29.5808034076053,29.714736652950723,29.794988510347334,29.67023623448443,29.420254752777655,29.451669167978313,29.389704901970795,29.087812677848216,28.893790880286524,28.90794258980302,28.77136553729594,29.02598450789011,29.353353690896547,29.4752866442022,29.50848345391892,29.391029687823952,29.40672682521119,29.406227715424745,29.30418748031281,29.40914328210529,28.855480879798087,28.656863819516403,28.596057207404346,28.651356175986834,28.73798983832799,28.61595993436516,28.4361877961447,28.360150434862152,28.5541889031837,28.41103282226413,28.300814950473104,29.171778241772678,29.174554420311694,29.14013036391536,29.183939867581763,29.50485012526701,29.39174131422501,29.610050965904346,28.761857824234834,28.786731892774295,28.731352763310333,28.420979990635104,28.410973349528977,28.690193632274912,28.59588491284441,28.366067688107456,28.178034929567687,28.3037252185601,28.27991406274787,28.031504776027983,27.76510639753073,28.338911173704346,28.295257444140347,28.162210010346236,28.402700919462422,28.549264234649726,28.654880174162745,28.63716084154118,28.565304772057235,28.560858098806158,28.611573545658786,28.514809271686353,28.453861968090713,28.26850995057247,28.85600609645561,29.1455138292792,29.259342645956185,29.304112180854755,29.57267934086466,29.334795391052126,29.36001207879999,29.386320394737574,29.191711385405643,29.704841073021502,29.10001583524036,29.31948625347918,29.3217985912228,28.42496240181697,29.376956487429982,29.716641041514944
8.75,29.59615417441803,29.555370060410127,29.48788926508166,29.107920438518317,29.071331385028255,29.33658680066139,29.384304244028613,29.080266808284918,28.83804413477064,28.58562863584258,29.400186319623543,29.426535255753834,29.547807280629844,29.505660709778823,29.54068682715964,29.471588638453703,29.254216923140856,29.49824317988202,29.559480289456605,29.58400366466426,29.50988862506085,29.35263489130611,29.034788683969687,29.15407678732499,28.536338208268816,28.60563308403845,29.443333643793867,29.554400229526745,29.61931511262027,29.177194798955227,29.579312553832466,29.479342095436213,29.546875283368372,29.405783288279423,29.44227299300657,29.44906036411355,29.336607571552268,29.247779392653737,29.776295237319076,29.909543737941945,29.98548850960375,29.85337827849319,29.61884147770499,29.64181972249404,29.57834511157121,29.268209090083342,29.070418220620894,29.080107969707175,28.938276053312805,29.197230894198633,29.536421460765123,29.662669404178317,29.691894769350156,29.575054585727166,29.590720543473427,29.591795921358095,29.48567752284633,29.59484378201085,29.006371545646257,28.805632983322194,28.74464860475196,28.799161413359847,28.888665084772914,28.766085958612,28.588654800725024,28.511339865173554,28.706433880124546,28.563126472660564,28.451568505589112,29.36803381507986,29.370824144067765,29.334963113404164,29.38050150253456,29.71810824671551,29.590759586071268,29.810489850882178,28.925959663756803,28.95079043813298,28.894789607595676,28.57345816389608,28.56380304606427,28.86628455524358,28.777164973467052,28.54701221504234,28.35641945317383,28.479163854760586,28.454721639256846,28.210934097213872,27.93490628131935,28.526779304716744,28.48123190460267,28.343196244359696,28.582408925225685,28.725644610588088,28.827588396811993,28.807158505812183,28.728769261039545,28.719598251466003,28.78512587374592,28.691505626826757,28.63996695065032,28.45152171486889,29.04614662945042,29.336813099585175,29.455151658025528,29.502572308090684,29.762692045637305,29.542506236152647,29.572346657956558,29.60965367900287,29.408895203714756,29.943487294457896,29.293456363618358,29.521091683731726,29.523955989325405,28.576696560697815,29.59167334455218,29.920844450131767
